"sku","europska_stevilka_artikla"
"77831103703","5712762051644"
"77831103702","5712762051637"
"77831103701","5712762051620"
"77831103700","5712762051613"
"778311z8605","5712762051606"
"778311z8604","5712762051590"
"778311z8603","5712762051583"
"778311z8602","5712762051576"
"778311z8601","5712762051569"
"778311z8600","5712762051552"
"77831104005","5712762051545"
"77831104004","5712762051538"
"77831104003","5712762051521"
"77831104002","5712762051514"
"77831104001","5712762051507"
"77831104000","5712762051491"
"77831112205","5712762051484"
"77831112204","5712762051477"
"77831112203","5712762051460"
"77831112202","5712762051453"
"77831112201","5712762051446"
"77831112200","5712762051439"
"776311z8613","5712762051422"
"776311z8605","5712762051415"
"776311z8604","5712762051408"
"776311z8603","5712762051392"
"776311z8602","5712762051385"
"776311z8601","5712762051378"
"77631104013","5712762051361"
"77631104005","5712762051354"
"77631104004","5712762051347"
"77631104003","5712762051330"
"77631104002","5712762051323"
"77631104001","5712762051316"
"77631112213","5712762051309"
"77631112205","5712762051293"
"77631112204","5712762051286"
"77631112203","5712762051279"
"77631112202","5712762051262"
"77631112201","5712762051255"
"776002za013","5712762051248"
"776002za005","5712762051231"
"776002za004","5712762051224"
"776002za003","5712762051217"
"776002za002","5712762051200"
"776002za001","5712762051194"
"776002za000","5712762051187"
"773001za0y6","5712762051170"
"773001za0y5","5712762051163"
"773001za0y4","5712762051156"
"773001za0y3","5712762051149"
"773001za0y2","5712762051132"
"773001za0y1","5712762051125"
"772280za005","5712762051118"
"772280za004","5712762051101"
"772280za003","5712762051095"
"772280za002","5712762051088"
"772280za001","5712762051071"
"772280za000","5712762051064"
"772080za013","5712762051057"
"772080za005","5712762051040"
"772080za004","5712762051033"
"772080za003","5712762051026"
"772080za002","5712762051019"
"772080za001","5712762051002"
"772080za000","5712762050999"
"77730106613","5712762050777"
"77730106605","5712762050760"
"77730106604","5712762050753"
"77730106603","5712762050746"
"77730106602","5712762050739"
"77730106601","5712762050722"
"77730106600","5712762050715"
"777301za013","5712762050708"
"777301za005","5712762050692"
"777301za004","5712762050685"
"777301za003","5712762050678"
"777301za002","5712762050661"
"777301za001","5712762050654"
"777301za000","5712762050647"
"77730100413","5712762050630"
"77730100405","5712762050623"
"77730100404","5712762050616"
"77730100403","5712762050609"
"77730100402","5712762050593"
"77730100401","5712762050586"
"77730100400","5712762050579"
"778331z8605","5712762050289"
"778331z8604","5712762050272"
"778331z8603","5712762050265"
"778331z8602","5712762050258"
"778331z8601","5712762050241"
"778331z8600","5712762050234"
"77833103705","5712762050227"
"77833103704","5712762050210"
"77833103703","5712762050203"
"77833103702","5712762050197"
"77833103701","5712762050180"
"77833103700","5712762050173"
"77833112205","5712762050166"
"77833112204","5712762050159"
"77833112203","5712762050142"
"77833112202","5712762050135"
"77833112201","5712762050128"
"77833112200","5712762050111"
"77833166005","5712762050104"
"77833166004","5712762050098"
"77833166003","5712762050081"
"77833166002","5712762050074"
"77833166001","5712762050067"
"77833166000","5712762050050"
"776331z8613","5712762050043"
"776331z8605","5712762050036"
"776331z8604","5712762050029"
"776331z8603","5712762050012"
"776331z8602","5712762050005"
"776331z8601","5712762049993"
"77633103713","5712762049986"
"77633103705","5712762049979"
"77633103704","5712762049962"
"77633103703","5712762049955"
"77633103702","5712762049948"
"77633103701","5712762049931"
"77633112213","5712762049924"
"77633112205","5712762049917"
"77633112204","5712762049900"
"77633112203","5712762049894"
"77633112202","5712762049887"
"77633112201","5712762049870"
"77633166013","5712762049863"
"77633166005","5712762049856"
"77633166004","5712762049849"
"77633166003","5712762049832"
"77633166002","5712762049825"
"77633166001","5712762049818"
"77900303799","5712762049764"
"779003z8799","5712762049757"
"779003z9099","5712762049740"
"77900304099","5712762049733"
"77900312299","5712762049726"
"77900366099","5712762049719"
"778001z8605","5712762049702"
"778001z8604","5712762049696"
"778001z8603","5712762049689"
"778001z8602","5712762049672"
"778001z8601","5712762049665"
"778001z8600","5712762049658"
"778001z8705","5712762049641"
"778001z8704","5712762049634"
"778001z8703","5712762049627"
"778001z8702","5712762049610"
"778001z8701","5712762049603"
"778001z8700","5712762049597"
"77800154005","5712762049580"
"77800154004","5712762049573"
"77800154003","5712762049566"
"77800154002","5712762049559"
"77800154001","5712762049542"
"77800154000","5712762049535"
"77800123505","5712762049528"
"77800123504","5712762049511"
"77800123503","5712762049504"
"77800123502","5712762049498"
"77800123501","5712762049481"
"77800123500","5712762049474"
"77800112205","5712762049467"
"77800112204","5712762049450"
"77800112203","5712762049443"
"77800112202","5712762049436"
"77800112201","5712762049429"
"77800112200","5712762049412"
"77800104805","5712762049405"
"77800104804","5712762049399"
"77800104803","5712762049382"
"77800104802","5712762049375"
"77800104801","5712762049368"
"77800104800","5712762049351"
"776001z8713","5712762049344"
"776001z8705","5712762049337"
"776001z8704","5712762049320"
"776001z8703","5712762049313"
"776001z8702","5712762049306"
"776001z8701","5712762049290"
"77600112213","5712762049283"
"77600112205","5712762049276"
"77600112204","5712762049269"
"77600112203","5712762049252"
"77600112202","5712762049245"
"77600112201","5712762049238"
"77600104813","5712762049221"
"77600104805","5712762049214"
"77600104804","5712762049207"
"77600104803","5712762049191"
"77600104802","5712762049184"
"77600104801","5712762049177"
"77600154013","5712762049160"
"77600154005","5712762049153"
"77600154004","5712762049146"
"77600154003","5712762049139"
"77600154002","5712762049122"
"77600154001","5712762049115"
"77600123513","5712762049108"
"77600123505","5712762049092"
"77600123504","5712762049085"
"77600123503","5712762049078"
"77600123502","5712762049061"
"77600123501","5712762049054"
"776001z8613","5712762049047"
"776001z8605","5712762049030"
"776001z8604","5712762049023"
"776001z8603","5712762049016"
"776001z8602","5712762049009"
"776001z8601","5712762048996"
"776001q1213","5712762048989"
"776001q1205","5712762048972"
"776001q1204","5712762048965"
"776001q1203","5712762048958"
"776001q1202","5712762048941"
"776001q1201","5712762048934"
"77228035005","5712762048927"
"77228035004","5712762048910"
"77228035003","5712762048903"
"77228035002","5712762048897"
"77228035001","5712762048880"
"77228035000","5712762048873"
"772280z8605","5712762048866"
"772280z8604","5712762048859"
"772280z8603","5712762048842"
"772280z8602","5712762048835"
"772280z8601","5712762048828"
"772280z8600","5712762048811"
"77228054005","5712762048804"
"77228054004","5712762048798"
"77228054003","5712762048781"
"77228054002","5712762048774"
"77228054001","5712762048767"
"77228054000","5712762048750"
"77228003705","5712762048743"
"77228003704","5712762048736"
"77228003703","5712762048729"
"77228003702","5712762048712"
"77228003701","5712762048705"
"77228003700","5712762048699"
"77208035013","5712762048682"
"77208035005","5712762048675"
"77208035004","5712762048668"
"77208035003","5712762048651"
"77208035002","5712762048644"
"77208035001","5712762048637"
"77208035000","5712762048620"
"772080z8613","5712762048613"
"772080z8605","5712762048606"
"772080z8604","5712762048590"
"772080z8603","5712762048583"
"772080z8602","5712762048576"
"772080z8601","5712762048569"
"772080z8600","5712762048552"
"77208054013","5712762048545"
"77208054005","5712762048538"
"77208054004","5712762048521"
"77208054003","5712762048514"
"77208054002","5712762048507"
"77208054001","5712762048491"
"77208054000","5712762048484"
"77208003713","5712762048477"
"77208003705","5712762048460"
"77208003704","5712762048453"
"77208003703","5712762048446"
"77208003702","5712762048439"
"77208003701","5712762048422"
"77208003700","5712762048415"
"776012za013","5712762048323"
"776012za005","5712762048316"
"776012za004","5712762048309"
"776012za003","5712762048293"
"776012za002","5712762048286"
"776012za001","5712762048279"
"778012za005","5712762048248"
"778012za004","5712762048231"
"778012za003","5712762048224"
"778012za002","5712762048217"
"778012za001","5712762048200"
"778012za000","5712762048194"
"77900354099","5712762047852"
"77900306699","5712762047845"
"779003za099","5712762047838"
"77900300499","5712762047821"
"77833154005","5712762047746"
"77833154004","5712762047739"
"77833154003","5712762047722"
"77833154002","5712762047715"
"77833154001","5712762047708"
"77833154000","5712762047692"
"77831154005","5712762047685"
"77831154004","5712762047678"
"77831154003","5712762047661"
"77831154002","5712762047654"
"77831154001","5712762047647"
"77831154000","5712762047630"
"778101z8605","5712762047081"
"778101z8604","5712762047074"
"778101z8603","5712762047067"
"778101z8602","5712762047050"
"778101z8601","5712762047043"
"778101z8600","5712762047036"
"778101z8705","5712762047029"
"778101z8704","5712762047012"
"778101z8703","5712762047005"
"778101z8702","5712762046992"
"778101z8701","5712762046985"
"778101z8700","5712762046978"
"77810104005","5712762046961"
"77810104004","5712762046954"
"77810104003","5712762046947"
"77810104002","5712762046930"
"77810104001","5712762046923"
"77810104000","5712762046916"
"77810166005","5712762046909"
"77810166004","5712762046893"
"77810166003","5712762046886"
"77810166002","5712762046879"
"77810166001","5712762046862"
"77810166000","5712762046855"
"778001d2105","5712762046848"
"778001d2104","5712762046831"
"778001d2103","5712762046824"
"778001d2102","5712762046817"
"778001d2101","5712762046800"
"778001d2100","5712762046794"
"778001za005","5712762046787"
"778001za004","5712762046770"
"778001za003","5712762046763"
"778001za002","5712762046756"
"778001za001","5712762046749"
"778001za000","5712762046732"
"777301b6413","5712762046725"
"777301b6405","5712762046718"
"777301b6404","5712762046701"
"777301b6403","5712762046695"
"777301b6402","5712762046688"
"777301b6401","5712762046671"
"777301b6400","5712762046664"
"77633154013","5712762046244"
"77633154005","5712762046237"
"77633154004","5712762046220"
"77633154003","5712762046213"
"77633154002","5712762046206"
"77633154001","5712762046190"
"77631154013","5712762046183"
"77631154005","5712762046176"
"77631154004","5712762046169"
"77631154003","5712762046152"
"77631154002","5712762046145"
"77631154001","5712762046138"
"77630154013","5712762046114"
"77630154005","5712762046107"
"77630154004","5712762046091"
"77630154003","5712762046084"
"77630154002","5712762046077"
"77630154001","5712762046060"
"77630154000","5712762046053"
"776101z8613","5712762046046"
"776101z8605","5712762046039"
"776101z8604","5712762046022"
"776101z8603","5712762046015"
"776101z8602","5712762046008"
"776101z8601","5712762045995"
"776101z8713","5712762045988"
"776101z8705","5712762045971"
"776101z8704","5712762045964"
"776101z8703","5712762045957"
"776101z8702","5712762045940"
"776101z8701","5712762045933"
"77610104013","5712762045926"
"77610104005","5712762045919"
"77610104004","5712762045902"
"77610104003","5712762045896"
"77610104002","5712762045889"
"77610104001","5712762045872"
"77610166013","5712762045865"
"77610166005","5712762045858"
"77610166004","5712762045841"
"77610166003","5712762045834"
"77610166002","5712762045827"
"77610166001","5712762045810"
"77600220013","5712762045803"
"77600220005","5712762045797"
"77600220004","5712762045780"
"77600220003","5712762045773"
"77600220002","5712762045766"
"77600220001","5712762045759"
"77600220000","5712762045742"
"77600203313","5712762045735"
"77600203305","5712762045728"
"77600203304","5712762045711"
"77600203303","5712762045704"
"77600203302","5712762045698"
"77600203301","5712762045681"
"77600203300","5712762045674"
"77600205013","5712762045667"
"77600205005","5712762045650"
"77600205004","5712762045643"
"77600205003","5712762045636"
"77600205002","5712762045629"
"77600205001","5712762045612"
"77600205000","5712762045605"
"77600206613","5712762045599"
"77600206605","5712762045582"
"77600206604","5712762045575"
"77600206603","5712762045568"
"77600206602","5712762045551"
"77600206601","5712762045544"
"77600206600","5712762045537"
"776002b6413","5712762045520"
"776002b6405","5712762045513"
"776002b6404","5712762045506"
"776002b6403","5712762045490"
"776002b6402","5712762045483"
"776002b6401","5712762045476"
"776002b6400","5712762045469"
"776001d2113","5712762045452"
"776001d2105","5712762045445"
"776001d2104","5712762045438"
"776001d2103","5712762045421"
"776001d2102","5712762045414"
"776001d2101","5712762045407"
"776001za013","5712762045391"
"776001za005","5712762045384"
"776001za004","5712762045377"
"776001za003","5712762045360"
"776001za002","5712762045353"
"776001za001","5712762045346"
"773001037y6","5712762045339"
"773001037y5","5712762045322"
"773001037y4","5712762045315"
"773001037y3","5712762045308"
"773001037y2","5712762045292"
"773001037y1","5712762045285"
"773001040y6","5712762045278"
"773001040y5","5712762045261"
"773001040y4","5712762045254"
"773001040y3","5712762045247"
"773001040y2","5712762045230"
"773001040y1","5712762045223"
"773301200y1","5712762044998"
"773301620y1","5712762044981"
"773301004y1","5712762044974"
"773301003y1","5712762044967"
"773301002y1","5712762044950"
"77900303399","5712762044899"
"77900305099","5712762044882"
"77900323599","5712762044875"
"77833105005","5712762044868"
"77833105004","5712762044851"
"77833105003","5712762044844"
"77833105002","5712762044837"
"77833105001","5712762044820"
"77833105000","5712762044813"
"77831105005","5712762044806"
"77831105004","5712762044790"
"77831105003","5712762044783"
"77831105002","5712762044776"
"77831105001","5712762044769"
"77831105000","5712762044752"
"77801262005","5712762044509"
"77801262004","5712762044493"
"77801262003","5712762044486"
"77801262002","5712762044479"
"77801262001","5712762044462"
"77801262000","5712762044455"
"77800120005","5712762044448"
"77800120004","5712762044431"
"77800120003","5712762044424"
"77800120002","5712762044417"
"77800120001","5712762044400"
"77800120000","5712762044394"
"77800103305","5712762044387"
"77800103304","5712762044370"
"77800103303","5712762044363"
"77800103302","5712762044356"
"77800103301","5712762044349"
"77800103300","5712762044332"
"77800105005","5712762044325"
"77800105004","5712762044318"
"77800105003","5712762044301"
"77800105002","5712762044295"
"77800105001","5712762044288"
"77800105000","5712762044271"
"77800106605","5712762044264"
"77800106604","5712762044257"
"77800106603","5712762044240"
"77800106602","5712762044233"
"77800106601","5712762044226"
"77800106600","5712762044219"
"778001b6405","5712762044202"
"778001b6404","5712762044196"
"778001b6403","5712762044189"
"778001b6402","5712762044172"
"778001b6401","5712762044165"
"778001b6400","5712762044158"
"778001q1204","5712762044141"
"778001q1203","5712762044134"
"778001q1202","5712762044127"
"778001q1201","5712762044110"
"778001q1200","5712762044103"
"778001q1205","5712762044097"
"77633105013","5712762044080"
"77633105005","5712762044073"
"77633105004","5712762044066"
"77633105003","5712762044059"
"77633105002","5712762044042"
"77633105001","5712762044035"
"77633162015","5712762044028"
"77633162014","5712762044011"
"77633100215","5712762044004"
"77633100214","5712762043991"
"77631105013","5712762043984"
"77631105005","5712762043977"
"77631105004","5712762043960"
"77631105003","5712762043953"
"77631105002","5712762043946"
"77631105001","5712762043939"
"77631162015","5712762043922"
"77631162014","5712762043915"
"77631100315","5712762043908"
"77631100314","5712762043892"
"77631100215","5712762043885"
"77631100214","5712762043878"
"77630162015","5712762043861"
"77630162014","5712762043854"
"77630100315","5712762043847"
"77630100314","5712762043830"
"77630100215","5712762043823"
"77630100214","5712762043816"
"77610162015","5712762043564"
"77610162014","5712762043557"
"77610100215","5712762043540"
"77610100214","5712762043533"
"77610100115","5712762043526"
"77610100114","5712762043519"
"77601262013","5712762043502"
"77601262005","5712762043496"
"77601262004","5712762043489"
"77601262003","5712762043472"
"77601262002","5712762043465"
