"sku","tip_velikosti"
"16213823505","all"
"16213837001","all"
"16213837002","all"
"16213837003","all"
"16213837004","all"
"16213837005","all"
"16213845001","all"
"16213845002","all"
"16213845003","all"
"16213845004","all"
"16213845005","all"
"16213852001","all"
"16213852002","all"
"16213852003","all"
"16213852004","all"
"16213852005","all"
"16213854001","all"
"16213854002","all"
"16213854003","all"
"16213854004","all"
"16213854005","all"
"16213861001","all"
"16213861002","all"
"16213861003","all"
"16213861004","all"
"16213861005","all"
"162138a3601","all"
"162138a3602","all"
"162138a3603","all"
"162138a3604","all"
"162138a3605","all"
"162138a3701","all"
"162138a3702","all"
"162138a3703","all"
"162138a3704","all"
"162138a3705","all"
"16214000101","all"
"16214000102","all"
"16214000103","all"
"16214000104","all"
"16214000105","all"
"16214000201","all"
"16214000202","all"
"16214000203","all"
"16214000204","all"
"16214000205","all"
"16214000401","all"
"16214000402","all"
"16214000403","all"
"16214000404","all"
"16214000405","all"
"16214016201","all"
"16214016202","all"
"16214016203","all"
"16214016204","all"
"16214016205","all"
"16214023501","all"
"16214023502","all"
"16214023503","all"
"16214023504","all"
"16214023505","all"
"16214037001","all"
"16214037002","all"
"16214037003","all"
"16214037004","all"
"16214037005","all"
"16214045001","all"
"16214045002","all"
"16214045003","all"
"16214045004","all"
"16214045005","all"
"16214052001","all"
"16214052002","all"
"16214052003","all"
"16214052004","all"
"16214052005","all"
"16214054001","all"
"16214054002","all"
"16214054003","all"
"16214054004","all"
"16214054005","all"
"16214061001","all"
"16214061002","all"
"16214061003","all"
"16214061004","all"
"16214061005","all"
"162140a3601","all"
"162140a3602","all"
"162140a3603","all"
"162140a3604","all"
"162140a3605","all"
"162140a3701","all"
"162140a3702","all"
"162140a3703","all"
"162140a3704","all"
"162140a3705","all"
"16214400101","all"
"16214400102","all"
"16214400103","all"
"16214400104","all"
"16214400105","all"
"16214400201","all"
"16214400202","all"
"16214400203","all"
"16214400204","all"
"16214400205","all"
"16214400401","all"
"16214400402","all"
"16214400403","all"
"16214400404","all"
"16214400405","all"
"16214416201","all"
"16214416202","all"
"16214416203","all"
"16214416204","all"
"16214416205","all"
"16214423501","all"
"16214423502","all"
"16214423503","all"
"16214423504","all"
"16214423505","all"
"16214437001","all"
"16214437002","all"
"16214437003","all"
"16214437004","all"
"16214437005","all"
"16214445001","all"
"16214445002","all"
"16214445003","all"
"16214445004","all"
"16214445005","all"
"16214452001","all"
"16214452002","all"
"16214452003","all"
"16214452004","all"
"16214452005","all"
"16214461001","all"
"16214461002","all"
"16214461003","all"
"16214461004","all"
"16214461005","all"
"162144a3601","all"
"162144a3602","all"
"162144a3603","all"
"162144a3604","all"
"162144a3605","all"
"162144a3701","all"
"162144a3702","all"
"162144a3703","all"
"162144a3704","all"
"162144a3705","all"
"16214600100","all"
"16214600101","all"
"16214600102","all"
"16214600103","all"
"16214600104","all"
"16214600105","all"
"16214600200","all"
"16214600201","all"
"16214600202","all"
"16214600203","all"
"16214600204","all"
"16214600205","all"
"16214600400","all"
"16214600401","all"
"16214600402","all"
"16214600403","all"
"16214600404","all"
"16214600405","all"
"16214616200","all"
"16214616201","all"
"16214616202","all"
"16214616203","all"
"16214616204","all"
"16214616205","all"
"16214623500","all"
"16214623501","all"
"16214623502","all"
"16214623503","all"
"16214623504","all"
"16214623505","all"
"16214631000","all"
"16214631001","all"
"16214631002","all"
"16214631003","all"
"16214631004","all"
"16214631005","all"
"16214637000","all"
"16214637001","all"
"16214637002","all"
"16214637003","all"
"16214637004","all"
"16214637005","all"
"16214645000","all"
"16214645001","all"
"16214645002","all"
"16214645003","all"
"16214645004","all"
"16214645005","all"
"16214652000","all"
"16214652001","all"
"16214652002","all"
"16214652003","all"
"16214652004","all"
"16214652005","all"
"16214654000","all"
"16214654001","all"
"16214654002","all"
"16214654003","all"
"16214654004","all"
"16214654005","all"
"16214661000","all"
"16214661001","all"
"16214661002","all"
"16214661003","all"
"16214661004","all"
"16214661005","all"
"162146a3600","all"
"162146a3601","all"
"162146a3602","all"
"162146a3603","all"
"162146a3604","all"
"162146a3605","all"
"162146a3700","all"
"162146a3701","all"
"162146a3702","all"
"162146a3703","all"
"162146a3704","all"
"162146a3705","all"
"16214800100","all"
"16214800101","all"
"16214800102","all"
"16214800103","all"
"16214800104","all"
"16214800105","all"
"16214800200","all"
"16214800201","all"
"16214800202","all"
"16214800203","all"
"16214800204","all"
"16214800205","all"
"16214800400","all"
"16214800401","all"
"16214800402","all"
"16214800403","all"
"16214800404","all"
"16214800405","all"
"16214816200","all"
"16214816201","all"
"16214816202","all"
"16214816203","all"
"16214816204","all"
"16214816205","all"
"16214823500","all"
"16214823501","all"
"16214823502","all"
"16214823503","all"
"16214823504","all"
"16214823505","all"
"16214831000","all"
"16214831001","all"
"16214831002","all"
"16214831003","all"
"16214831004","all"
"16214831005","all"
"16214835000","all"
"16214835001","all"
"16214835002","all"
"16214835003","all"
"16214835004","all"
"16214835005","all"
"16214837000","all"
"16214837001","all"
"16214837002","all"
"16214837003","all"
"16214837004","all"
"16214837005","all"
"16214845000","all"
"16214845001","all"
"16214845002","all"
"16214845003","all"
"16214845004","all"
"16214845005","all"
"16214852000","all"
"16214852001","all"
"16214852002","all"
"16214852003","all"
"16214852004","all"
"16214852005","all"
"16214854000","all"
"16214854001","all"
"16214854002","all"
"16214854003","all"
"16214854004","all"
"16214854005","all"
"16214861000","all"
"16214861001","all"
"16214861002","all"
"16214861003","all"
"16214861004","all"
"16214861005","all"
"162148a3600","all"
"162148a3601","all"
"162148a3602","all"
"162148a3603","all"
"162148a3604","all"
"162148a3605","all"
"162148a3700","all"
"162148a3701","all"
"162148a3702","all"
"162148a3703","all"
"162148a3704","all"
"162148a3705","all"
"16215000100","all"
"16215000101","all"
"16215000102","all"
"16215000103","all"
"16215000104","all"
"16215000105","all"
"16215000200","all"
"16215000201","all"
"16215000202","all"
"16215000203","all"
"16215000204","all"
"16215000205","all"
"16215000400","all"
"16215000401","all"
"16215000402","all"
"16215000403","all"
"16215000404","all"
"16215000405","all"
"16215016200","all"
"16215016201","all"
"16215016202","all"
"16215016203","all"
"16215016204","all"
"16215016205","all"
"16215023500","all"
"16215023501","all"
"16215023502","all"
"16215023503","all"
"16215023504","all"
"16215023505","all"
"16215031000","all"
"16215031001","all"
"16215031002","all"
"16215031003","all"
"16215031004","all"
"16215031005","all"
"16215037000","all"
"16215037001","all"
"16215037002","all"
"16215037003","all"
"16215037004","all"
"16215037005","all"
"16215045000","all"
"16215045001","all"
"16215045002","all"
"16215045003","all"
"16215045004","all"
"16215045005","all"
"16215052000","all"
"16215052001","all"
"16215052002","all"
"16215052003","all"
"16215052004","all"
"16215052005","all"
"16215061000","all"
"16215061001","all"
"16215061002","all"
"16215061003","all"
"16215061004","all"
"16215061005","all"
"162150a3600","all"
"162150a3601","all"
"162150a3602","all"
"162150a3603","all"
"162150a3604","all"
"162150a3605","all"
"162150a3700","all"
"162150a3701","all"
"162150a3702","all"
"162150a3703","all"
"162150a3704","all"
"162150a3705","all"
"16215200213","3XL-4XL"
"16215200214","3XL-4XL"
"16215200401","S-XXL"
"16215200402","S-XXL"
"16215200403","S-XXL"
"16215200404","S-XXL"
"16215200405","S-XXL"
"16215237001","S-XXL"
"16215237002","S-XXL"
"16215237003","S-XXL"
"16215237004","S-XXL"
"16215237005","S-XXL"
"16215245001","S-XXL"
"16215245002","S-XXL"
"16215245003","S-XXL"
"16215245004","S-XXL"
"16215245005","S-XXL"
"16215261001","S-XXL"
"16215261002","S-XXL"
"16215261003","S-XXL"
"16215261004","S-XXL"
"16215261005","S-XXL"
"16215261013","3XL-4XL"
"16215261014","3XL-4XL"
"16215266001","S-XXL"
"16215266002","S-XXL"
"16215266003","S-XXL"
"16215266004","S-XXL"
"16215266005","S-XXL"
"16215266013","3XL-4XL"
"16215266014","3XL-4XL"
"162152a3601","S-XXL"
"162152a3602","S-XXL"
"162152a3603","S-XXL"
"162152a3604","S-XXL"
"162152a3605","S-XXL"
"162152a3613","3XL-4XL"
"162152a3614","3XL-4XL"
"162152a3801","S-XXL"
"162152a3802","S-XXL"
"162152a3803","S-XXL"
"162152a3804","S-XXL"
"162152a3805","S-XXL"
"162152t3801","S-XXL"
"162152t3802","S-XXL"
"162152t3803","S-XXL"
"162152t3804","S-XXL"
"162152t3805","S-XXL"
"162152t3901","S-XXL"
"162152t3902","S-XXL"
"162152t3903","S-XXL"
"162152t3904","S-XXL"
"162152t3905","S-XXL"
"162152t4101","S-XXL"
"162152t4102","S-XXL"
"162152t4103","S-XXL"
"162152t4104","S-XXL"
"162152t4105","S-XXL"
"162152u4701","S-XXL"
"162152u4702","S-XXL"
"162152u4703","S-XXL"
"162152u4704","S-XXL"
"162152u4705","S-XXL"
"16215400201","S-XXL"
"16215400202","S-XXL"
"16215400203","S-XXL"
"16215400204","S-XXL"
"16215400205","S-XXL"
"16215400213","3XL"
"16215400401","S-XXL"
"16215400402","S-XXL"
"16215400403","S-XXL"
"16215400404","S-XXL"
"16215400405","S-XXL"
"16215437001","S-XXL"
"16215437002","S-XXL"
"16215437003","S-XXL"
"16215437004","S-XXL"
"16215437005","S-XXL"
"16215445001","S-XXL"
"16215445002","S-XXL"
"16215445003","S-XXL"
"16215445004","S-XXL"
"16215445005","S-XXL"
"16215461001","S-XXL"
"16215461002","S-XXL"
"16215461003","S-XXL"
"16215461004","S-XXL"
"16215461005","S-XXL"
"16215461013","3XL"
"16215466001","S-XXL"
"16215466002","S-XXL"
"16215466003","S-XXL"
"16215466004","S-XXL"
"16215466005","S-XXL"
"16215466013","3XL"
"162154a3601","S-XXL"
"162154a3602","S-XXL"
"162154a3603","S-XXL"
"162154a3604","S-XXL"
"162154a3605","S-XXL"
"162154a3613","3XL"
"162154a3801","S-XXL"
"162154a3802","S-XXL"
"162154a3803","S-XXL"
"162154a3804","S-XXL"
"162154a3805","S-XXL"
"16215600101","all"
"16215600102","all"
"16215600103","all"
"16215600104","all"
"16215600105","all"
"16215600201","all"
"16215600202","all"
"16215600203","all"
"16215600204","all"
"16215600205","all"
"16215600401","all"
"16215600402","all"
"16215600403","all"
"16215600404","all"
"16215600405","all"
"16215616201","all"
"16215616202","all"
"16215616203","all"
"16215616204","all"
"16215616205","all"
"16215623501","all"
"16215623502","all"
"16215623503","all"
"16215623504","all"
"16215623505","all"
"16215631001","all"
"16215631002","all"
"16215631003","all"
"16215631004","all"
"16215631005","all"
"16215635001","all"
"16215635002","all"
"16215635003","all"
"16215635004","all"
"16215635005","all"
"16215637001","all"
"16215637002","all"
"16215637003","all"
"16215637004","all"
"16215637005","all"
"16215645001","all"
"16215645002","all"
"16215645003","all"
"16215645004","all"
"16215645005","all"
"16215652001","all"
"16215652002","all"
"16215652003","all"
"16215652004","all"
"16215652005","all"
"16215654001","all"
"16215654002","all"
"16215654003","all"
"16215654004","all"
"16215654005","all"
"16215661001","all"
"16215661002","all"
"16215661003","all"
"16215661004","all"
"16215661005","all"
"162156a3601","all"
"162156a3602","all"
"162156a3603","all"
"162156a3604","all"
"162156a3605","all"
"162156a3701","all"
"162156a3702","all"
"162156a3703","all"
"162156a3704","all"
"162156a3705","all"
"16216261001","all"
"16216261002","all"
"16216261003","all"
"16216261004","all"
"16216261005","all"
"16220210001","S-XXL"
"16220210002","S-XXL"
"16220210003","S-XXL"
"16220210004","S-XXL"
"16220210005","S-XXL"
"162202a3801","S-XXL"
"162202a3802","S-XXL"
"162202a3803","S-XXL"
"162202a3804","S-XXL"
"162202a3805","S-XXL"
"162202zq901","S-XXL"
"162202zq902","S-XXL"
"162202zq903","S-XXL"
"162202zq904","S-XXL"
"162202zq905","S-XXL"
"16220810001","S-XXL"
"16220810002","S-XXL"
"16220810003","S-XXL"
"16220810004","S-XXL"
"16220810005","S-XXL"
"16222800101","all"
"16222800102","all"
"16222800103","all"
"16222800104","all"
"16222800105","all"
"16222800201","all"
"16222800202","all"
"16222800203","all"
"16222800204","all"
"16222800205","all"
"16222861001","all"
"16222861002","all"
"16222861003","all"
"16222861004","all"
"16222861005","all"
"162228a3601","all"
"162228a3602","all"
"162228a3603","all"
"162228a3604","all"
"162228a3605","all"
"162228a3701","all"
"162228a3702","all"
"162228a3703","all"
"162228a3704","all"
"162228a3705","all"
"16223000101","S-XXL"
"16223000102","S-XXL"
"16223000103","S-XXL"
"16223000104","S-XXL"
"16223000105","S-XXL"
"16223000201","S-XXL"
"16223000202","S-XXL"
"16223000203","S-XXL"
"16223000204","S-XXL"
"16223000205","S-XXL"
"16223000213","3XL"
"16223061001","S-XXL"
"16223061002","S-XXL"
"16223061003","S-XXL"
"16223061004","S-XXL"
"16223061005","S-XXL"
"162230a3601","S-XXL"
"162230a3602","S-XXL"
"162230a3603","S-XXL"
"162230a3604","S-XXL"
"162230a3605","S-XXL"
"162230a3613","3XL"
"162230a3701","S-XXL"
"162230a3702","S-XXL"
"162230a3703","S-XXL"
"162230a3704","S-XXL"
"162230a3705","S-XXL"
"162230a3713","3XL"
"16251000401","all"
"16251000402","all"
"16251000403","all"
"16251000404","all"
"16251000405","all"
"16251100461","all"
"16251100462","all"
"16251100463","all"
"16251100464","all"
"162511004t1","all"
"162511004t2","all"
"16251145061","all"
"16251145062","all"
"16251145063","all"
"16251145064","all"
"162511450t1","all"
"162511450t2","all"
"16251154061","all"
"16251154062","all"
"16251154063","all"
"16251154064","all"
"162511540t1","all"
"162511540t2","all"
"162511a3661","all"
"162511a3662","all"
"162511a3663","all"
"162511a3664","all"
"162511a36t1","all"
"162511a36t2","all"
"16303000100","all"
"16303000101","all"
"16303000102","all"
"16303000103","all"
"16303000104","all"
"16303000105","all"
"16303000200","all"
"16303000201","all"
"16303000202","all"
"16303000203","all"
"16303000204","all"
"16303000205","all"
"16303000300","all"
"16303000301","all"
"16303000302","all"
"16303000303","all"
"16303000304","all"
"16303000305","all"
"16303000400","all"
"16303000401","all"
"16303000402","all"
"16303000403","all"
"16303000404","all"
"16303000405","all"
"16303004000","all"
"16303004001","all"
"16303004002","all"
"16303004003","all"
"16303004004","all"
"16303004005","all"
"16303007400","all"
"16303007401","all"
"16303007402","all"
"16303007403","all"
"16303007404","all"
"16303007405","all"
"16303012200","all"
"16303012201","all"
"16303012202","all"
"16303012203","all"
"16303012204","all"
"16303012205","all"
"16303016200","all"
"16303016201","all"
"16303016202","all"
"16303016203","all"
"16303016204","all"
"16303016205","all"
"16303023500","all"
"16303023501","all"
"16303023502","all"
"16303023503","all"
"16303023504","all"
"16303023505","all"
"16303031000","all"
"16303031001","all"
"16303031002","all"
"16303031003","all"
"16303031004","all"
"16303031005","all"
"16303035000","all"
"16303035001","all"
"16303035002","all"
"16303035003","all"
"16303035004","all"
"16303035005","all"
"16303037000","all"
"16303037001","all"
"16303037002","all"
"16303037003","all"
"16303037004","all"
"16303037005","all"
"16303041000","all"
"16303041001","all"
"16303041002","all"
"16303041003","all"
"16303041004","all"
"16303041005","all"
"16303045000","all"
"16303045001","all"
"16303045002","all"
"16303045003","all"
"16303045004","all"
"16303045005","all"
"16303052000","all"
"16303052001","all"
"16303052002","all"
"16303052003","all"
"16303052004","all"
"16303052005","all"
"16303055500","all"
"16303055501","all"
"16303055502","all"
"16303055503","all"
"16303055504","all"
"16303055505","all"
"16303060000","all"
"16303060001","all"
"16303060002","all"
"16303060003","all"
"16303060004","all"
"16303060005","all"
"16303061000","all"
"16303061001","all"
"16303061002","all"
"16303061003","all"
"16303061004","all"
"16303061005","all"
"163030a3600","all"
"163030a3601","all"
"163030a3602","all"
"163030a3603","all"
"163030a3604","all"
"163030a3605","all"
"163030a3700","all"
"163030a3701","all"
"163030a3702","all"
"163030a3703","all"
"163030a3704","all"
"163030a3705","all"
"163030a3900","all"
"163030a3901","all"
"163030a3902","all"
"163030a3903","all"
"163030a3904","all"
"163030a3905","all"
"163030x5900","all"
"163030x5901","all"
"163030x5902","all"
"163030x5903","all"
"163030x5904","all"
"163030x5905","all"
"16303800101","all"
"16303800102","all"
"16303800103","all"
"16303800104","all"
"16303800105","all"
"16303800113","all"
"16303800201","all"
"16303800202","all"
"16303800203","all"
"16303800204","all"
"16303800205","all"
"16303800213","all"
"16303800401","all"
"16303800402","all"
"16303800403","all"
"16303800404","all"
"16303800405","all"
"16303800413","all"
"16303845001","all"
"16303845002","all"
"16303845003","all"
"16303845004","all"
"16303845005","all"
"16303845013","all"
"163038a3601","all"
"163038a3602","all"
"163038a3603","all"
"163038a3604","all"
"163038a3605","all"
"163038a3613","all"
"16304000100","all"
"16304000101","all"
"16304000102","all"
"16304000103","all"
"16304000104","all"
"16304000105","all"
"16304000200","all"
"16304000201","all"
"16304000202","all"
"16304000203","all"
"16304000204","all"
"16304000205","all"
"16304000400","all"
"16304000401","all"
"16304000402","all"
"16304000403","all"
"16304000404","all"
"16304000405","all"
"16304045000","all"
"16304045001","all"
"16304045002","all"
"16304045003","all"
"16304045004","all"
"16304045005","all"
"163040a3600","all"
"163040a3601","all"
"163040a3602","all"
"163040a3603","all"
"163040a3604","all"
"163040a3605","all"
"16304200101","S-XXL"
"16304200102","S-XXL"
"16304200103","S-XXL"
"16304200104","S-XXL"
"16304200105","S-XXL"
"16304200113","3XL"
"16304200201","S-XXL"
"16304200202","S-XXL"
"16304200203","S-XXL"
"16304200204","S-XXL"
"16304200205","S-XXL"
"16304200213","3XL"
"16304200401","S-XXL"
"16304200402","S-XXL"
"16304200403","S-XXL"
"16304200404","S-XXL"
"16304200405","S-XXL"
"16304200413","3XL"
"16304237001","S-XXL"
"16304237002","S-XXL"
"16304237003","S-XXL"
"16304237004","S-XXL"
"16304237005","S-XXL"
"16304237013","3XL"
"16304245001","S-XXL"
"16304245002","S-XXL"
"16304245003","S-XXL"
"16304245004","S-XXL"
"16304245005","S-XXL"
"16304245013","3XL"
"16304254001","S-XXL"
"16304254002","S-XXL"
"16304254003","S-XXL"
"16304254004","S-XXL"
"16304254005","S-XXL"
"16304254013","3XL"
"16304261001","S-XXL"
"16304261002","S-XXL"
"16304261003","S-XXL"
"16304261004","S-XXL"
"16304261005","S-XXL"
"16304261013","3XL"
"163042a3601","S-XXL"
"163042a3602","S-XXL"
"163042a3603","S-XXL"
"163042a3604","S-XXL"
"163042a3605","S-XXL"
"163042a3613","3XL"
"163042t3701","S-XXL"
"163042t3702","S-XXL"
"163042t3703","S-XXL"
"163042t3704","S-XXL"
"163042t3705","S-XXL"
"163042t3713","3XL"
"163042t3901","S-XXL"
"163042t3902","S-XXL"
"163042t3903","S-XXL"
"163042t3904","S-XXL"
"163042t3905","S-XXL"
"163042t3913","3XL"
"163042t4101","S-XXL"
"163042t4102","S-XXL"
"163042t4103","S-XXL"
"163042t4104","S-XXL"
"163042t4105","S-XXL"
"163042t4113","3XL"
"163042u4701","S-XXL"
"163042u4702","S-XXL"
"163042u4703","S-XXL"
"163042u4704","S-XXL"
