"sku","stevilo_v_kartonu"
"02089302513",30
"02089302514",30
"02089355000",30
"02089355001",30
"02089355002",30
"02089355003",30
"02089355004",30
"02089355005",30
"02089355013",30
"02089355014",30
"020893f8700",30
"020893f8701",30
"020893f8702",30
"020893f8703",30
"020893f8704",30
"020893f8705",30
"020893f8713",30
"020893f8714",30
"02089400200",30
"02089400201",30
"02089400202",30
"02089400203",30
"02089400204",30
"02089400205",30
"02089400213",30
"02089400214",30
"02089400215",30
"02089400216",30
"02089400300",30
"02089400301",30
"02089400302",30
"02089400303",30
"02089400304",30
"02089400305",30
"02089400313",30
"02089400314",30
"02089400315",30
"02089400316",30
"02089400400",30
"02089400401",30
"02089400402",30
"02089400403",30
"02089400404",30
"02089400405",30
"02089400413",30
"02089400414",30
"02089400415",30
"02089400416",30
"02089402500",30
"02089402501",30
"02089402502",30
"02089402503",30
"02089402504",30
"02089402505",30
"02089402513",30
"02089402514",30
"02089402515",30
"02089402516",30
"02089455000",30
"02089455001",30
"02089455002",30
"02089455003",30
"02089455004",30
"02089455005",30
"02089455013",30
"02089455014",30
"02089455015",30
"02089455016",30
"020894f8700",30
"020894f8701",30
"020894f8702",30
"020894f8703",30
"020894f8704",30
"020894f8705",30
"020894f8713",30
"020894f8714",30
"020894f8715",30
"020894f8716",30
"02089500200",30
"02089500201",30
"02089500202",30
"02089500203",30
"02089500204",30
"02089500205",30
"02089500213",30
"02089500214",30
"02089500215",30
"02089500216",30
"02089500300",30
"02089500301",30
"02089500302",30
"02089500303",30
"02089500304",30
"02089500305",30
"02089500313",30
"02089500314",30
"02089500315",30
"02089500316",30
"02089500400",30
"02089500401",30
"02089500402",30
"02089500403",30
"02089500404",30
"02089500405",30
"02089500413",30
"02089500414",30
"02089500415",30
"02089500416",30
"02089502500",30
"02089502501",30
"02089502502",30
"02089502503",30
"02089502504",30
"02089502505",30
"02089502513",30
"02089502514",30
"02089502515",30
"02089502516",30
"02089555000",30
"02089555001",30
"02089555002",30
"02089555003",30
"02089555004",30
"02089555005",30
"02089555013",30
"02089555014",30
"02089555015",30
"02089555016",30
"020895f8700",30
"020895f8701",30
"020895f8702",30
"020895f8703",30
"020895f8704",30
"020895f8705",30
"020895f8713",30
"020895f8714",30
"020895f8715",30
"020895f8716",30
"02089780800",30
"02089780801",30
"02089780802",30
"02089780803",30
"02089780804",30
"02089780805",30
"02089780813",30
"02089780814",30
"02089785700",30
"02089785701",30
"02089785702",30
"02089785703",30
"02089785704",30
"02089785705",30
"02089785713",30
"02089785714",30
"020897l7500",30
"020897l7501",30
"020897l7502",30
"020897l7503",30
"020897l7504",30
"020897l7505",30
"020897l7513",30
"020897l7514",30
"020897s7700",30
"020897s7701",30
"020897s7702",30
"020897s7703",30
"020897s7704",30
"020897s7705",30
"020897s7713",30
"020897s7714",30
"020897x0200",30
"020897x0201",30
"020897x0202",30
"020897x0203",30
"020897x0204",30
"020897x0205",30
"020897x0213",30
"020897x0214",30
"020897x0300",30
"020897x0301",30
"020897x0302",30
"020897x0303",30
"020897x0304",30
"020897x0305",30
"020897x0313",30
"020897x0314",30
"02089880800",30
"02089880801",30
"02089880802",30
"02089880803",30
"02089880804",30
"02089880805",30
"02089880813",30
"02089880814",30
"02089880815",30
"02089880816",30
"02089885700",30
"02089885701",30
"02089885702",30
"02089885703",30
"02089885704",30
"02089885705",30
"02089885713",30
"02089885714",30
"02089885715",30
"02089885716",30
"020898l7500",30
"020898l7501",30
"020898l7502",30
"020898l7503",30
"020898l7504",30
"020898l7505",30
"020898l7513",30
"020898l7514",30
"020898l7515",30
"020898l7516",30
"020898s7700",30
"020898s7701",30
"020898s7702",30
"020898s7703",30
"020898s7704",30
"020898s7705",30
"020898s7713",30
"020898s7714",30
"020898s7715",30
"020898s7716",30
"020898x0200",30
"020898x0201",30
"020898x0202",30
"020898x0203",30
"020898x0204",30
"020898x0205",30
"020898x0213",30
"020898x0214",30
"020898x0215",30
"020898x0216",30
"020898x0300",30
"020898x0301",30
"020898x0302",30
"020898x0303",30
"020898x0304",30
"020898x0305",30
"020898x0313",30
"020898x0314",30
"020898x0315",30
"020898x0316",30
"02090000299",20
"02090000399",20
"02090000499",20
"02090002899",20
"02090023599",20
"02090067099",20
"02090100101",100
"02090100102",100
"02090100103",100
"02090100104",100
"02090100105",100
"02090100113",100
"02090100201",100
"02090100202",100
"02090100203",100
"02090100204",100
"02090100205",100
"02090100213",100
"02090100301",100
"02090100302",100
"02090100303",100
"02090100304",100
"02090100305",100
"02090100313",100
"02090100401",100
"02090100402",100
"02090100403",100
"02090100404",100
"02090100405",100
"02090100413",100
"02090102201",100
"02090102202",100
"02090102203",100
"02090102204",100
"02090102205",100
"02090102213",100
"02090102801",100
"02090102802",100
"02090102803",100
"02090102804",100
"02090102805",100
"02090102813",100
"02090103101",100
"02090103102",100
"02090103103",100
"02090103104",100
"02090103105",100
"02090103113",100
"02090103401",100
"02090103402",100
"02090103403",100
"02090103404",100
"02090103405",100
"02090103413",100
"02090103501",100
"02090103502",100
"02090103503",100
"02090103504",100
"02090103505",100
"02090103513",100
"02090103701",100
"02090103702",100
"02090103703",100
"02090103704",100
"02090103705",100
"02090103713",100
"02090103901",100
"02090103902",100
"02090103903",100
"02090103904",100
"02090103905",100
"02090103913",100
"02090104101",100
"02090104102",100
"02090104103",100
"02090104104",100
"02090104105",100
"02090104113",100
"02090104201",100
"02090104202",100
"02090104203",100
"02090104204",100
"02090104205",100
"02090104213",100
"02090104801",100
"02090104802",100
"02090104803",100
"02090104804",100
"02090104805",100
"02090104813",100
"02090104901",100
"02090104902",100
"02090104903",100
"02090104904",100
"02090104905",100
"02090104913",100
"02090105001",100
"02090105002",100
"02090105003",100
"02090105004",100
"02090105005",100
"02090105013",100
"02090105201",100
"02090105202",100
"02090105203",100
"02090105204",100
"02090105205",100
"02090105213",100
"02090105401",100
"02090105402",100
"02090105403",100
"02090105404",100
"02090105405",100
"02090105413",100
"02090107501",100
"02090107502",100
"02090107503",100
"02090107504",100
"02090107505",100
"02090107513",100
"02090109501",100
"02090109502",100
"02090109503",100
"02090109504",100
"02090109505",100
"02090109513",100
"02090110701",100
"02090110702",100
"02090110703",100
"02090110704",100
"02090110705",100
"02090110713",100
"02090114501",100
"02090114502",100
"02090114503",100
"02090114504",100
"02090114505",100
"02090114513",100
"02090115301",100
"02090115302",100
"02090115303",100
"02090115304",100
"02090115305",100
"02090115313",100
"02090120001",100
"02090120002",100
"02090120003",100
"02090120004",100
"02090120005",100
"02090120013",100
"02090123501",100
"02090123502",100
"02090123503",100
"02090123504",100
"02090123505",100
"02090123513",100
"02090135001",100
"02090135002",100
"02090135003",100
"02090135004",100
"02090135005",100
"02090135013",100
"02090141001",100
"02090141002",100
"02090141003",100
"02090141004",100
"02090141005",100
"02090141013",100
"02090144001",100
"02090144002",100
"02090144003",100
"02090144004",100
"02090144005",100
"02090144013",100
"02090150801",100
"02090150802",100
"02090150803",100
"02090150804",100
"02090150805",100
"02090150813",100
"02090155001",100
"02090155002",100
"02090155003",100
"02090155004",100
"02090155005",100
"02090155013",100
"02090155501",100
"02090155502",100
"02090155503",100
"02090155504",100
"02090155505",100
"02090155513",100
"02090156601",100
"02090156602",100
"02090156603",100
"02090156604",100
"02090156605",100
"02090156613",100
"02090158001",100
"02090158002",100
"02090158003",100
"02090158004",100
"02090158005",100
"02090158013",100
"02090160001",100
"02090160002",100
"02090160003",100
"02090160004",100
"02090160005",100
"02090160013",100
"02090167001",100
"02090167002",100
"02090167003",100
"02090167004",100
"02090167005",100
"02090167013",100
"020901f8701",100
"020901f8702",100
"020901f8703",100
"020901f8704",100
"020901f8705",100
"020901f8713",100
"020901i6401",100
"020901i6402",100
"020901i6403",100
"020901i6404",100
"020901i6405",100
"020901i6413",100
"020901k8001",100
"020901k8002",100
"020901k8003",100
"020901k8004",100
"020901k8005",100
"020901k8013",100
"020901l0601",100
"020901l0602",100
"020901l0603",100
"020901l0604",100
"020901l0605",100
"020901l0613",100
"020901l8101",100
"020901l8102",100
"020901l8103",100
"020901l8104",100
"020901l8105",100
"020901l8113",100
"02090200101",100
"02090200102",100
"02090200103",100
"02090200104",100
"02090200105",100
"02090200201",100
"02090200202",100
"02090200203",100
"02090200204",100
"02090200205",100
"02090200301",100
"02090200302",100
"02090200303",100
"02090200304",100
"02090200305",100
"02090200401",100
"02090200402",100
"02090200403",100
"02090200404",100
"02090200405",100
"02090204201",100
"02090204202",100
"02090204203",100
"02090204204",100
"02090204205",100
"02090204801",100
"02090204802",100
"02090204803",100
"02090204804",100
"02090204805",100
"02090205001",100
"02090205002",100
"02090205003",100
"02090205004",100
"02090205005",100
"02090220001",100
"02090220002",100
"02090220003",100
"02090220004",100
"02090220005",100
"02090223501",100
"02090223502",100
"02090223503",100
"02090223504",100
"02090223505",100
"02090235001",100
"02090235002",100
"02090235003",100
"02090235004",100
"02090235005",100
"02090244001",100
"02090244002",100
"02090244003",100
"02090244004",100
"02090244005",100
"02090250801",100
"02090250802",100
"02090250803",100
"02090250804",100
"02090250805",100
"02090255501",100
"02090255502",100
"02090255503",100
"02090255504",100
"02090255505",100
"02090300101",50
"02090300102",50
"02090300103",50
"02090300104",50
"02090300105",50
"02090300113",50
"02090300201",50
"02090300202",50
"02090300203",50
"02090300204",50
"02090300205",50
"02090300213",50
"02090300301",50
"02090300302",50
"02090300303",50
"02090300304",50
"02090300305",50
"02090300313",50
"02090300401",50
"02090300402",50
"02090300403",50
"02090300404",50
"02090300405",50
"02090300413",50
"02090303401",50
"02090303402",50
"02090303403",50
"02090303404",50
"02090303405",50
"02090303413",50
"02090305001",50
"02090305002",50
"02090305003",50
"02090305004",50
"02090305005",50
"02090305013",50
"02090307501",50
"02090307502",50
"02090307503",50
"02090307504",50
"02090307505",50
"02090307513",50
"02090309501",50
"02090309502",50
"02090309503",50
"02090309504",50
"02090309505",50
"02090309513",50
"02090358001",50
"02090358002",50
"02090358003",50
"02090358004",50
"02090358005",50
"02090358013",50
"02090600101",50
"02090600102",50
"02090600103",50
"02090600104",50
"02090600105",50
"02090600201",50
"02090600202",50
"02090600203",50
"02090600204",50
"02090600205",50
"02090600301",50
"02090600302",50
"02090600303",50
"02090600304",50
"02090600305",50
"02090600401",50
"02090600402",50
"02090600403",50
"02090600404",50
"02090600405",50
"02090603401",50
"02090603402",50
"02090603403",50
"02090603404",50
"02090603405",50
"02090666001",50
"02090666002",50
"02090666003",50
"02090666004",50
"02090666005",50
"02091100101",100
"02091100102",100
"02091100103",100
"02091100104",100
"02091100105",100
"02091100201",100
"02091100202",100
"02091100203",100
"02091100204",100
"02091100205",100
"02091100301",100
"02091100302",100
"02091100303",100
"02091100304",100
"02091100305",100
"02091100401",100
"02091100402",100
"02091100403",100
"02091100404",100
"02091100405",100
"02091103401",100
"02091103402",100
"02091103403",100
"02091103404",100
"02091103405",100
"02091105001",100
"02091105002",100
"02091105003",100
"02091105004",100
"02091105005",100
"02091107501",100
"02091107502",100
"02091107503",100
"02091107504",100
"02091107505",100
"02091110701",100
"02091110702",100
"02091110703",100
"02091110704",100
"02091110705",100
"02091120001",100
"02091120002",100
"02091120003",100
"02091120004",100
"02091120005",100
"02091123101",100
"02091123102",100
"02091123103",100
"02091123104",100
"02091123105",100
"02091152401",100
"02091152402",100
"02091152403",100
"02091152404",100
"02091152405",100
"020911b4601",100
"020911b4602",100
"020911b4603",100
"020911b4604",100
"020911b4605",100
"02091200101",100
"02091200102",100
"02091200103",100
"02091200104",100
"02091200105",100
"02091200201",100
"02091200202",100
"02091200203",100
"02091200204",100
"02091200205",100
"02091200301",100
"02091200302",100
"02091200303",100
"02091200304",100
"02091200305",100
"02091200401",100
"02091200402",100
"02091200403",100
"02091200404",100
"02091200405",100
"02091203401",100
"02091203402",100
"02091203403",100
"02091203404",100
"02091203405",100
"02091205001",100
"02091205002",100
"02091205003",100
"02091205004",100
"02091205005",100
"02091207501",100
"02091207502",100
"02091207503",100
"02091207504",100
"02091207505",100
"02091210701",100
"02091210702",100
"02091210703",100
"02091210704",100
"02091210705",100
"02091220001",100
"02091220002",100
"02091220003",100
"02091220004",100
"02091220005",100
"02091223101",100
"02091223102",100
"02091223103",100
"02091223104",100
"02091223105",100
"02091252401",100
"02091252402",100
"02091252403",100
"02091252404",100
"02091252405",100
"020912b4601",100
"020912b4602",100
"020912b4603",100
"020912b4604",100
"020912b4605",100
"02091300101",50
"02091300102",50
"02091300103",50
"02091300104",50
"02091300105",50
"02091300113",50
"02091300201",50
"02091300202",50
"02091300203",50
"02091300204",50
"02091300205",50
"02091300213",50
"02091300301",50
"02091300302",50
"02091300303",50
"02091300304",50
"02091300305",50
"02091300313",50
"02091300401",50
"02091300402",50
"02091300403",50
"02091300404",50
"02091300405",50
"02091300413",50
"02091303401",50
"02091303402",50
"02091303403",50
"02091303404",50
"02091303405",50
"02091303413",50
"02091305001",50
"02091305002",50
"02091305003",50
"02091305004",50
"02091305005",50
"02091305013",50
"02091307501",50
"02091307502",50
"02091307503",50
"02091307504",50
"02091307505",50
"02091307513",50
"02091309501",50
"02091309502",50
"02091309503",50
"02091309504",50
"02091309505",50
"02091309513",50
"02091600101",50
"02091600102",50
"02091600103",50
"02091600104",50
"02091600105",50
"02091600113",50
"02091600201",50
"02091600202",50
"02091600203",50
"02091600204",50
"02091600205",50
"02091600213",50
"02091600301",50
"02091600302",50
"02091600303",50
"02091600304",50
"02091600305",50
"02091600313",50
"02091600401",50
"02091600402",50
"02091600403",50
"02091600404",50
"02091600405",50
"02091600413",50
"02091603401",50
"02091603402",50
"02091603403",50
"02091603404",50
"02091603405",50
"02091603413",50
"02091666001",50
"02091666002",50
"02091666003",50
"02091666004",50
"02091666005",50
"02091666013",50
"02091800101",50
"02091800102",50
"02091800103",50
"02091800104",50
"02091800105",50
"02091800113",50
"02091800201",50
"02091800202",50
"02091800203",50
"02091800204",50
"02091800205",50
"02091800213",50
"02091800301",50
"02091800302",50
"02091800303",50
"02091800304",50
"02091800305",50
"02091800313",50
"02091800401",50
"02091800402",50
"02091800403",50
"02091800404",50
"02091800405",50
"02091800413",50
"02091804201",50
"02091804202",50
"02091804203",50
"02091804204",50
"02091804205",50
"02091804213",50
"02091804301",50
"02091804302",50
"02091804303",50
"02091804304",50
"02091804305",50
"02091804313",50
"02091804801",50
"02091804802",50
"02091804803",50
"02091804804",50
"02091804805",50
"02091804813",50
"02091805001",50
"02091805002",50
"02091805003",50
"02091805004",50
"02091805005",50
"02091805013",50
"02091823501",50
"02091823502",50
"02091823503",50
"02091823504",50
"02091823505",50
"02091823513",50
"02091844001",50
"02091844002",50
"02091844003",50
"02091844004",50
"02091844005",50
"02091844013",50
"02092000101",100
"02092000102",100
"02092000103",100
"02092000104",100
"02092000105",100
"02092000113",100
"02092000201",100
"02092000202",100
"02092000203",100
"02092000204",100
"02092000205",100
"02092000213",100
"02092000301",100
"02092000302",100
"02092000303",100
"02092000304",100
"02092000305",100
"02092000313",100
"02092000401",100
"02092000402",100
"02092000403",100
"02092000404",100
"02092000405",100
"02092000413",100
"02092002801",100
"02092002802",100
"02092002803",100
"02092002804",100
"02092002805",100
"02092002813",100
"02092003401",100
"02092003402",100
"02092003403",100
"02092003404",100
"02092003405",100
