"sku","teza"
"01W465zn205",0.2
"01W465zn300",0.14
"01W465zn301",0.15
"01W465zn302",0.17
"01W465zn303",0.18
"01W465zn304",0.19
"01W465zn305",0.2
"01W465zn400",0.14
"01W465zn401",0.15
"01W465zn402",0.17
"01W465zn403",0.18
"01W465zn404",0.19
"01W465zn405",0.2
"01W465zn500",0.14
"01W465zn501",0.15
"01W465zn502",0.17
"01W465zn503",0.18
"01W465zn504",0.19
"01W465zn505",0.2
"01XF0100101",0.35
"01XF0100102",0.36
"01XF0100103",0.38
"01XF0100104",0.4
"01XF0100105",0.41
"01XF0100113",0.43
"01XF0100114",0.45
"01XF0100115",0.45
"01XF0100116",0.46
"01XF0100201",0.35
"01XF0100202",0.36
"01XF0100203",0.38
"01XF0100204",0.4
"01XF0100205",0.41
"01XF0100213",0.43
"01XF0100214",0.45
"01XF0100215",0.45
"01XF0100216",0.46
"01XF0142001",0.35
"01XF0142002",0.36
"01XF0142003",0.38
"01XF0142004",0.4
"01XF0142005",0.41
"01XF0142013",0.43
"01XF0142014",0.45
"01XF0142015",0.45
"01XF0142016",0.46
"01XF01g3801",0.35
"01XF01g3802",0.36
"01XF01g3803",0.38
"01XF01g3804",0.4
"01XF01g3805",0.41
"01XF01g3813",0.43
"01XF01g3814",0.45
"01XF01g3815",0.45
"01XF01g3816",0.46
"01XF01g3901",0.35
"01XF01g3902",0.36
"01XF01g3903",0.38
"01XF01g3904",0.4
"01XF01g3905",0.41
"01XF01g3913",0.43
"01XF01g3914",0.45
"01XF01g3915",0.45
"01XF01g3916",0.46
"01XF0200101",0.29
"01XF0200102",0.3
"01XF0200103",0.32
"01XF0200104",0.34
"01XF0200105",0.35
"01XF0200113",0.37
"01XF0200114",0.38
"01XF0200115",0.39
"01XF0200116",0.41
"01XF0200201",0.29
"01XF0200202",0.3
"01XF0200203",0.32
"01XF0200204",0.34
"01XF0200205",0.35
"01XF0200213",0.37
"01XF0200214",0.38
"01XF0200215",0.39
"01XF0200216",0.41
"01XF0242001",0.29
"01XF0242002",0.3
"01XF0242003",0.32
"01XF0242004",0.34
"01XF0242005",0.35
"01XF0242013",0.37
"01XF0242014",0.38
"01XF0242015",0.39
"01XF0242016",0.41
"01XF02g3801",0.29
"01XF02g3802",0.3
"01XF02g3803",0.32
"01XF02g3804",0.34
"01XF02g3805",0.35
"01XF02g3813",0.37
"01XF02g3814",0.38
"01XF02g3815",0.39
"01XF02g3816",0.41
"01XF02g3901",0.29
"01XF02g3902",0.3
"01XF02g3903",0.32
"01XF02g3904",0.34
"01XF02g3905",0.35
"01XF02g3913",0.37
"01XF02g3914",0.38
"01XF02g3915",0.39
"01XF02g3916",0.41
"01XF0300100",0.25
"01XF0300101",0.25
"01XF0300102",0.26
"01XF0300103",0.27
"01XF0300104",0.28
"01XF0300105",0.29
"01XF0300113",0.29
"01XF0300114",0.3
"01XF0300115",0.31
"01XF0300116",0.32
"01XF0300200",0.25
"01XF0300201",0.25
"01XF0300202",0.26
"01XF0300203",0.27
"01XF0300204",0.28
"01XF0300205",0.29
"01XF0300213",0.29
"01XF0300214",0.3
"01XF0300215",0.31
"01XF0300216",0.32
"01XF0342000",0.25
"01XF0342001",0.25
"01XF0342002",0.26
"01XF0342003",0.27
"01XF0342004",0.28
"01XF0342005",0.29
"01XF0342013",0.29
"01XF0342014",0.3
"01XF0342015",0.31
"01XF0342016",0.32
"01XF03g3800",0.25
"01XF03g3801",0.25
"01XF03g3802",0.26
"01XF03g3803",0.27
"01XF03g3804",0.28
"01XF03g3805",0.29
"01XF03g3813",0.29
"01XF03g3814",0.3
"01XF03g3815",0.31
"01XF03g3816",0.32
"01XF03g3900",0.25
"01XF03g3901",0.25
"01XF03g3902",0.26
"01XF03g3903",0.27
"01XF03g3904",0.28
"01XF03g3905",0.29
"01XF03g3913",0.29
"01XF03g3914",0.3
"01XF03g3915",0.31
"01XF03g3916",0.32
"01XF0400100",0.19
"01XF0400101",0.2
"01XF0400102",0.2
"01XF0400103",0.21
"01XF0400104",0.22
"01XF0400105",0.23
"01XF0400113",0.23
"01XF0400114",0.24
"01XF0400115",0.24
"01XF0400116",0.25
"01XF0400200",0.19
"01XF0400201",0.2
"01XF0400202",0.2
"01XF0400203",0.21
"01XF0400204",0.22
"01XF0400205",0.23
"01XF0400213",0.23
"01XF0400214",0.24
"01XF0400215",0.24
"01XF0400216",0.25
"01XF0442000",0.19
"01XF0442001",0.2
"01XF0442002",0.2
"01XF0442003",0.21
"01XF0442004",0.22
"01XF0442005",0.23
"01XF0442013",0.23
"01XF0442014",0.24
"01XF0442015",0.24
"01XF0442016",0.25
"01XF04g3800",0.19
"01XF04g3801",0.2
"01XF04g3802",0.2
"01XF04g3803",0.21
"01XF04g3804",0.22
"01XF04g3805",0.23
"01XF04g3813",0.23
"01XF04g3814",0.24
"01XF04g3815",0.24
"01XF04g3816",0.25
"01XF04g3900",0.19
"01XF04g3901",0.2
"01XF04g3902",0.2
"01XF04g3903",0.21
"01XF04g3904",0.22
"01XF04g3905",0.23
"01XF04g3913",0.23
"01XF04g3914",0.24
"01XF04g3915",0.24
"01XF04g3916",0.25
"02000100101",0.14
"02000100102",0.14
"02000100103",0.16
"02000100104",0.17
"02000100105",0.19
"02000100201",0.14
"02000100202",0.14
"02000100203",0.16
"02000100204",0.17
"02000100205",0.19
"02000100301",0.14
"02000100302",0.14
"02000100303",0.16
"02000100304",0.17
"02000100305",0.19
"02000100401",0.14
"02000100402",0.14
"02000100403",0.16
"02000100404",0.17
"02000100405",0.19
"02000102201",0.14
"02000102202",0.14
"02000102203",0.16
"02000102204",0.17
"02000102205",0.19
"02000102801",0.14
"02000102802",0.14
"02000102803",0.16
"02000102804",0.17
"02000102805",0.19
"02000103101",0.14
"02000103102",0.14
"02000103103",0.16
"02000103104",0.17
"02000103105",0.19
"02000103401",0.14
"02000103402",0.14
"02000103403",0.16
"02000103404",0.17
"02000103405",0.19
"02000103501",0.14
"02000103502",0.14
"02000103503",0.16
"02000103504",0.17
"02000103505",0.19
"02000103701",0.14
"02000103702",0.14
"02000103703",0.16
"02000103704",0.17
"02000103705",0.19
"02000103901",0.14
"02000103902",0.14
"02000103903",0.16
"02000103904",0.17
"02000103905",0.19
"02000104101",0.14
"02000104102",0.14
"02000104103",0.16
"02000104104",0.17
"02000104105",0.19
"02000104201",0.14
"02000104202",0.14
"02000104203",0.16
"02000104204",0.17
"02000104205",0.19
"02000104801",0.14
"02000104802",0.14
"02000104803",0.16
"02000104804",0.17
"02000104805",0.19
"02000104901",0.14
"02000104902",0.14
"02000104903",0.16
"02000104904",0.17
"02000104905",0.19
"02000105001",0.14
"02000105002",0.14
"02000105003",0.16
"02000105004",0.17
"02000105005",0.19
"02000105201",0.14
"02000105202",0.14
"02000105203",0.16
"02000105204",0.17
"02000105205",0.19
"02000105401",0.14
"02000105402",0.14
"02000105403",0.16
"02000105404",0.17
"02000105405",0.19
"02000107501",0.14
"02000107502",0.14
"02000107503",0.16
"02000107504",0.17
"02000107505",0.19
"02000109501",0.14
"02000109502",0.14
"02000109503",0.16
"02000109504",0.17
"02000109505",0.19
"02000110701",0.14
"02000110702",0.14
"02000110703",0.16
"02000110704",0.17
"02000110705",0.19
"02000114501",0.14
"02000114502",0.14
"02000114503",0.16
"02000114504",0.17
"02000114505",0.19
"02000115301",0.14
"02000115302",0.14
"02000115303",0.16
"02000115304",0.17
"02000115305",0.19
"02000120001",0.14
"02000120002",0.14
"02000120003",0.16
"02000120004",0.17
"02000120005",0.19
"02000123501",0.14
"02000123502",0.14
"02000123503",0.16
"02000123504",0.17
"02000123505",0.19
"02000135001",0.14
"02000135002",0.14
"02000135003",0.16
"02000135004",0.17
"02000135005",0.19
"02000141001",0.14
"02000141002",0.14
"02000141003",0.16
"02000141004",0.17
"02000141005",0.19
"02000144001",0.14
"02000144002",0.14
"02000144003",0.16
"02000144004",0.17
"02000144005",0.19
"02000150801",0.14
"02000150802",0.14
"02000150803",0.16
"02000150804",0.17
"02000150805",0.19
"02000155001",0.14
"02000155002",0.14
"02000155003",0.16
"02000155004",0.17
"02000155005",0.19
"02000155501",0.14
"02000155502",0.14
"02000155503",0.16
"02000155504",0.17
"02000155505",0.19
"02000158001",0.14
"02000158002",0.14
"02000158003",0.16
"02000158004",0.17
"02000158005",0.19
"02000160001",0.14
"02000160002",0.14
"02000160003",0.16
"02000160004",0.17
"02000160005",0.19
"02000167001",0.14
"02000167002",0.14
"02000167003",0.16
"02000167004",0.17
"02000167005",0.19
"020001f8701",0.14
"020001f8702",0.14
"020001f8703",0.16
"020001f8704",0.17
"020001f8705",0.19
"020001i6401",0.14
"020001i6402",0.14
"020001i6403",0.16
"020001i6404",0.17
"020001i6405",0.19
"020001k8001",0.14
"020001k8002",0.14
"020001k8003",0.16
"020001k8004",0.17
"020001k8005",0.19
"020001l0601",0.14
"020001l0602",0.14
"020001l0603",0.16
"020001l0604",0.17
"020001l0605",0.19
"020001l8101",0.14
"020001l8102",0.14
"020001l8103",0.16
"020001l8104",0.17
"020001l8105",0.19
"02000200101",0.16
"02000200102",0.18
"02000200103",0.2
"02000200104",0.21
"02000200105",0.23
"02000200113",0.26
"02000200114",0.32
"02000200115",0.33
"02000200201",0.16
"02000200202",0.18
"02000200203",0.2
"02000200204",0.21
"02000200205",0.23
"02000200213",0.26
"02000200214",0.32
"02000200215",0.33
"02000200301",0.16
"02000200302",0.18
"02000200303",0.2
"02000200304",0.21
"02000200305",0.23
"02000200313",0.26
"02000200314",0.32
"02000200315",0.33
"02000200401",0.16
"02000200402",0.18
"02000200403",0.2
"02000200404",0.21
"02000200405",0.23
"02000200413",0.26
"02000200414",0.32
"02000200415",0.33
"02000202201",0.16
"02000202202",0.18
"02000202203",0.2
"02000202204",0.21
"02000202205",0.23
"02000202213",0.26
"02000202214",0.32
"02000202215",0.33
"02000202801",0.16
"02000202802",0.18
"02000202803",0.2
"02000202804",0.21
"02000202805",0.23
"02000202813",0.26
"02000202814",0.32
"02000202815",0.33
"02000203101",0.16
"02000203102",0.18
"02000203103",0.2
"02000203104",0.21
"02000203105",0.23
"02000203113",0.26
"02000203114",0.32
"02000203115",0.33
"02000203401",0.16
"02000203402",0.18
"02000203403",0.2
"02000203404",0.21
"02000203405",0.23
"02000203413",0.26
"02000203414",0.32
"02000203415",0.33
"02000203501",0.16
"02000203502",0.18
"02000203503",0.2
"02000203504",0.21
"02000203505",0.23
"02000203513",0.26
"02000203514",0.32
"02000203515",0.33
"02000203701",0.16
"02000203702",0.18
"02000203703",0.2
"02000203704",0.21
"02000203705",0.23
"02000203713",0.26
"02000203714",0.32
"02000203715",0.33
"02000203901",0.16
"02000203902",0.18
"02000203903",0.2
"02000203904",0.21
"02000203905",0.23
"02000203913",0.26
"02000203914",0.32
"02000203915",0.33
"02000204101",0.16
"02000204102",0.18
"02000204103",0.2
"02000204104",0.21
"02000204105",0.23
"02000204113",0.26
"02000204114",0.32
"02000204115",0.33
"02000204201",0.16
"02000204202",0.18
"02000204203",0.2
"02000204204",0.21
"02000204205",0.23
"02000204213",0.26
"02000204214",0.32
"02000204215",0.33
"02000204801",0.16
"02000204802",0.18
"02000204803",0.2
"02000204804",0.21
"02000204805",0.23
"02000204813",0.26
"02000204814",0.32
"02000204901",0.16
"02000204902",0.18
"02000204903",0.2
"02000204904",0.21
"02000204905",0.23
"02000204913",0.26
"02000204914",0.32
"02000204915",0.33
"02000205001",0.16
"02000205002",0.18
"02000205003",0.2
"02000205004",0.21
"02000205005",0.23
"02000205013",0.26
"02000205014",0.32
"02000205015",0.33
"02000205201",0.16
"02000205202",0.18
"02000205203",0.2
"02000205204",0.21
"02000205205",0.23
"02000205213",0.26
"02000205214",0.32
"02000205215",0.33
"02000205401",0.16
"02000205402",0.18
"02000205403",0.2
"02000205404",0.21
"02000205405",0.23
"02000205413",0.26
"02000205414",0.32
"02000205415",0.33
"02000207501",0.16
"02000207502",0.18
"02000207503",0.2
"02000207504",0.21
"02000207505",0.23
"02000207513",0.26
"02000207514",0.32
"02000207515",0.33
"02000209501",0.16
"02000209502",0.18
"02000209503",0.2
"02000209504",0.21
"02000209505",0.23
"02000209513",0.26
"02000209514",0.32
"02000209515",0.33
"02000210701",0.16
"02000210702",0.18
"02000210703",0.2
"02000210704",0.21
"02000210705",0.23
"02000210713",0.26
"02000210714",0.32
"02000210715",0.33
"02000214501",0.16
"02000214502",0.18
"02000214503",0.2
"02000214504",0.21
"02000214505",0.23
"02000214513",0.26
"02000214514",0.32
"02000214515",0.33
"02000215301",0.16
"02000215302",0.18
"02000215303",0.2
"02000215304",0.21
"02000215305",0.23
"02000215313",0.26
"02000215314",0.32
"02000215315",0.33
"02000220001",0.16
"02000220002",0.18
"02000220003",0.2
"02000220004",0.21
"02000220005",0.23
"02000220013",0.26
"02000220014",0.32
"02000220015",0.33
"02000223501",0.16
"02000223502",0.18
"02000223503",0.2
"02000223504",0.21
"02000223505",0.23
"02000223513",0.26
"02000223514",0.32
"02000223515",0.33
"02000235001",0.16
"02000235002",0.18
"02000235003",0.2
"02000235004",0.21
"02000235005",0.23
"02000235013",0.26
"02000235014",0.32
"02000235015",0.33
"02000241001",0.16
"02000241002",0.18
"02000241003",0.2
"02000241004",0.21
"02000241005",0.23
"02000241013",0.26
"02000241014",0.32
"02000241015",0.33
"02000244001",0.16
"02000244002",0.18
"02000244003",0.2
"02000244004",0.21
"02000244005",0.23
"02000244013",0.26
"02000244014",0.32
"02000244015",0.33
"02000250801",0.16
"02000250802",0.18
"02000250803",0.2
"02000250804",0.21
"02000250805",0.23
"02000250813",0.26
"02000250814",0.32
"02000250815",0.33
"02000255001",0.16
"02000255002",0.18
"02000255003",0.2
"02000255004",0.21
"02000255005",0.23
"02000255013",0.26
"02000255014",0.32
"02000255015",0.33
"02000255501",0.16
"02000255502",0.18
"02000255503",0.2
"02000255504",0.21
"02000255505",0.23
"02000255513",0.26
"02000255514",0.32
"02000255515",0.33
"02000256601",0.16
"02000256602",0.18
"02000256603",0.2
"02000256604",0.21
"02000256605",0.23
"02000256613",0.26
"02000256614",0.32
"02000256615",0.33
"02000258001",0.16
"02000258002",0.18
"02000258003",0.2
"02000258004",0.21
"02000258005",0.23
"02000258013",0.26
"02000258014",0.32
"02000258015",0.33
"02000260001",0.16
"02000260002",0.18
"02000260003",0.2
"02000260004",0.21
"02000260005",0.23
"02000260013",0.26
"02000260014",0.32
"02000260015",0.33
"02000267001",0.16
"02000267002",0.18
"02000267003",0.2
"02000267004",0.21
"02000267005",0.23
"02000267013",0.26
"02000267014",0.32
"02000267015",0.33
"020002f8701",0.16
"020002f8702",0.18
"020002f8703",0.2
"020002f8704",0.21
"020002f8705",0.23
"020002f8713",0.26
"020002f8714",0.32
"020002f8715",0.33
"020002i6401",0.16
"020002i6402",0.18
"020002i6403",0.2
"020002i6404",0.21
"020002i6405",0.23
"020002i6413",0.26
"020002i6414",0.32
"020002i6415",0.33
"020002k8001",0.16
"020002k8002",0.18
"020002k8003",0.2
"020002k8004",0.21
"020002k8005",0.23
"020002k8013",0.26
"020002k8014",0.32
"020002k8015",0.33
"020002l0601",0.16
"020002l0602",0.18
"020002l0603",0.2
"020002l0604",0.21
"020002l0605",0.23
"020002l0613",0.26
"020002l0614",0.32
"020002l0615",0.33
"020002l8101",0.16
"020002l8102",0.18
"020002l8103",0.2
"020002l8104",0.21
"020002l8105",0.23
"020002l8113",0.26
"020002l8114",0.32
"020002l8115",0.33
"02000300101",0.14
"02000300102",0.15
"02000300103",0.17
"02000300104",0.17
"02000300105",0.2
"02000300201",0.14
"02000300202",0.15
"02000300203",0.17
"02000300204",0.17
"02000300205",0.2
"02000300301",0.14
"02000300302",0.15
"02000300303",0.17
"02000300304",0.17
"02000300305",0.2
"02000300401",0.14
"02000300402",0.15
"02000300403",0.17
"02000300404",0.17
"02000300405",0.2
"02000303501",0.14
"02000303502",0.15
"02000303503",0.17
"02000303504",0.17
"02000303505",0.2
"02000303901",0.14
"02000303902",0.15
"02000303903",0.17
"02000303904",0.17
"02000303905",0.2
"02000304201",0.14
"02000304202",0.15
"02000304203",0.17
"02000304204",0.17
"02000304205",0.2
"02000305201",0.14
"02000305202",0.15
"02000305203",0.17
"02000305204",0.17
"02000305205",0.2
"02000323501",0.14
"02000323502",0.15
"02000323503",0.17
"02000323504",0.17
"02000323505",0.2
"02000344001",0.14
"02000344002",0.15
"02000344003",0.17
"02000344004",0.17
"02000344005",0.2
"020003b4601",0.14
"020003b4602",0.15
"020003b4603",0.17
"020003b4604",0.17
"020003b4605",0.2
"02000400101",0.11
"02000400102",0.12
"02000400103",0.13
"02000400104",0.15
"02000400105",0.18
"02000400201",0.11
"02000400202",0.12
"02000400203",0.13
"02000400204",0.15
"02000400205",0.18
"02000400301",0.11
"02000400302",0.12
"02000400303",0.13
"02000400304",0.15
"02000400305",0.18
"02000400401",0.11
"02000400402",0.12
"02000400403",0.13
"02000400404",0.15
"02000400405",0.18
"02000404201",0.11
"02000404202",0.12
"02000404203",0.13
"02000404204",0.15
"02000404205",0.18
"02000404301",0.11
"02000404302",0.12
"02000404303",0.13
"02000404304",0.15
"02000404305",0.18
"02000404801",0.11
"02000404802",0.12
"02000404803",0.13
"02000404804",0.15
"02000404805",0.18
"02000414501",0.11
"02000414502",0.12
"02000414503",0.13
"02000414504",0.15
"02000414505",0.18
"02000420001",0.11
"02000420002",0.12
"02000420003",0.13
"02000420004",0.15
"02000420005",0.18
"02000444001",0.11
"02000444002",0.12
"02000444003",0.13
"02000444004",0.15
"02000444005",0.18
"02000455001",0.11
"02000455002",0.12
"02000455003",0.13
"02000455004",0.15
"02000455005",0.18
"02001081401",0.13
"02001081402",0.16
"02001081403",0.17
"02001081404",0.19
"02001081405",0.21
"02001081413",0.22
"02001088101",0.13
"02001088102",0.16
"02001088103",0.17
"02001088104",0.19
"02001088105",0.21
"02001088113",0.22
"02001090101",0.13
"02001090102",0.16
"02001090103",0.17
"02001090104",0.19
"02001090105",0.21
"02001090113",0.22
"02001090301",0.13
"02001090302",0.16
"02001090303",0.17
"02001090304",0.19
"02001090305",0.21
"02001090313",0.22
"02001090801",0.13
"02001090802",0.16
"02001090803",0.17
"02001090804",0.19
"02001090805",0.21
"02001090813",0.22
"02001091001",0.13
"02001091002",0.16
"02001091003",0.17
"02001091004",0.19
"02001091005",0.21
"02001091013",0.22
"02001093701",0.13
"02001093702",0.16
"02001093703",0.17
"02001093704",0.19
"02001093705",0.21
"02001093713",0.22
"020010e2201",0.13
"020010e2202",0.16
"020010e2203",0.17
"020010e2204",0.19
"020010e2205",0.21
"020010e2213",0.22
"02001900100",0.07
"02001900101",0.09
"02001900102",0.1
"02001900103",0.1
"02001900104",0.12
"02001900105",0.13
"02001900200",0.07
"02001900201",0.09
"02001900202",0.1
"02001900203",0.1
"02001900204",0.12
"02001900205",0.13
"02001900300",0.07
"02001900301",0.09
"02001900302",0.1
"02001900303",0.1
"02001900304",0.12
"02001900305",0.13
"02001900400",0.07
"02001900401",0.09
"02001900402",0.1
"02001900403",0.1
"02001900404",0.12
"02001900405",0.13
"02001902200",0.07
"02001902201",0.09
"02001902202",0.1
"02001902203",0.1
"02001902204",0.12
"02001902205",0.13
"02001902800",0.07
"02001902801",0.09
"02001902802",0.1
"02001902803",0.1
"02001902804",0.12
"02001902805",0.13
"02001903100",0.07
"02001903101",0.09
"02001903102",0.1
"02001903103",0.1
"02001903104",0.12
"02001903105",0.13
"02001903400",0.07
"02001903401",0.09
"02001903402",0.1
"02001903403",0.1
"02001903404",0.12
"02001903405",0.13
"02001903500",0.07
"02001903501",0.09
"02001903502",0.1
"02001903503",0.1
"02001903504",0.12
"02001903505",0.13
"02001903700",0.07
"02001903701",0.09
"02001903702",0.1
"02001903703",0.1
"02001903704",0.12
"02001903705",0.13
"02001903900",0.07
"02001903901",0.09
"02001903902",0.1
"02001903903",0.1
"02001903904",0.12
"02001903905",0.13
"02001904100",0.07
"02001904101",0.09
"02001904102",0.1
"02001904103",0.1
"02001904104",0.12
"02001904105",0.13
"02001904200",0.07
"02001904201",0.09
"02001904202",0.1
"02001904203",0.1
"02001904204",0.12
"02001904205",0.13
"02001904800",0.07
"02001904801",0.09
"02001904802",0.1
"02001904803",0.1
"02001904804",0.12
"02001904805",0.13
"02001904900",0.07
"02001904901",0.09
"02001904902",0.1
"02001904903",0.1
"02001904904",0.12
"02001904905",0.13
"02001905000",0.07
"02001905001",0.09
"02001905002",0.1
"02001905003",0.1
"02001905004",0.12
"02001905005",0.13
"02001905200",0.07
"02001905201",0.09
"02001905202",0.1
"02001905203",0.1
"02001905204",0.12
"02001905205",0.13
"02001905400",0.07
"02001905401",0.09
"02001905402",0.1
"02001905403",0.1
"02001905404",0.12
"02001905405",0.13
"02001907500",0.07
"02001907501",0.09
"02001907502",0.1
"02001907503",0.1
"02001907504",0.12
"02001907505",0.13
"02001909500",0.07
"02001909501",0.09
"02001909502",0.1
"02001909503",0.1
"02001909504",0.12
"02001909505",0.13
"02001910700",0.07
"02001910701",0.09
"02001910702",0.1
"02001910703",0.1
"02001910704",0.12
"02001910705",0.13
"02001914500",0.07
"02001914501",0.09
"02001914502",0.1
"02001914503",0.1
"02001914504",0.12
"02001914505",0.13
"02001915300",0.07
"02001915301",0.09
"02001915302",0.1
"02001915303",0.1
"02001915304",0.12
"02001915305",0.13
"02001920000",0.07
"02001920001",0.09
"02001920002",0.1
"02001920003",0.1
"02001920004",0.12
"02001920005",0.13
"02001923500",0.07
"02001923501",0.09
"02001923502",0.1
"02001923503",0.1
"02001923504",0.12
"02001923505",0.13
"02001935000",0.07
"02001935001",0.09
"02001935002",0.1
"02001935003",0.1
"02001935004",0.12
"02001935005",0.13
"02001941000",0.07
"02001941001",0.09
"02001941002",0.1
"02001941003",0.1
"02001941004",0.12
"02001941005",0.13
"02001944000",0.07
"02001944001",0.09
"02001944002",0.1
"02001944003",0.1
"02001944004",0.12
"02001944005",0.13
"02001950800",0.07
"02001950801",0.09
"02001950802",0.1
"02001950803",0.1
"02001950804",0.12
"02001950805",0.13
"02001955000",0.07
"02001955001",0.09
"02001955002",0.1
"02001955003",0.1
"02001955004",0.12
"02001955005",0.13
"02001955500",0.07
"02001955501",0.09
"02001955502",0.1
"02001955503",0.1
"02001955504",0.12
"02001955505",0.13
"02001956600",0.07
"02001956601",0.09
"02001956602",0.1
"02001956603",0.1
"02001956604",0.12
"02001956605",0.13
"02001958000",0.07
"02001958001",0.09
"02001958002",0.1
"02001958003",0.1
"02001958004",0.12
"02001958005",0.13
"02001960000",0.07
"02001960001",0.09
"02001960002",0.1
"02001960003",0.1
"02001960004",0.12
"02001960005",0.13
"02001967000",0.07
"02001967001",0.09
"02001967002",0.1
"02001967003",0.1
"02001967004",0.12
"02001967005",0.13
"020019f8700",0.07
"020019f8701",0.09
"020019f8702",0.1
"020019f8703",0.1
"020019f8704",0.12
"020019f8705",0.13
"020019i6400",0.07
"020019i6401",0.09
"020019i6402",0.1
"020019i6403",0.1
"020019i6404",0.12
"020019i6405",0.13
"020019k8000",0.07
"020019k8001",0.09
"020019k8002",0.1
"020019k8003",0.1
"020019k8004",0.12
"020019k8005",0.13
"020019l0600",0.07
"020019l0601",0.09
"020019l0602",0.1
"020019l0603",0.1
"020019l0604",0.12
"020019l0605",0.13
"020019l8100",0.07
"020019l8101",0.09
"020019l8102",0.1
"020019l8103",0.1
"020019l8104",0.12
"020019l8105",0.13
"02002000101",0.2
"02002000102",0.23
"02002000103",0.24
"02002000104",0.27
"02002000105",0.29
"02002000113",0.32
"02002000114",0.35
"02002000115",0.39
"02002000201",0.2
"02002000202",0.23
"02002000203",0.24
"02002000204",0.27
"02002000205",0.29
"02002000213",0.32
"02002000214",0.35
"02002000215",0.39
"02002000301",0.2
"02002000302",0.23
"02002000303",0.24
"02002000304",0.27
"02002000305",0.29
"02002000313",0.32
"02002000314",0.35
"02002000315",0.39
"02002000401",0.2
"02002000402",0.23
"02002000403",0.24
"02002000404",0.27
"02002000405",0.29
"02002000413",0.32
"02002000414",0.35
"02002000415",0.39
"02002002801",0.2
"02002002802",0.23
"02002002803",0.24
"02002002804",0.27
"02002002805",0.29
"02002002813",0.32
"02002002814",0.35
"02002002815",0.39
"02002003101",0.2
"02002003102",0.23
"02002003103",0.24
"02002003104",0.27
"02002003105",0.29
"02002003113",0.32
"02002003114",0.35
"02002003115",0.39
"02002003901",0.2
"02002003902",0.23
"02002003903",0.24
"02002003904",0.27
"02002003905",0.29
"02002003913",0.32
"02002003914",0.35
"02002003915",0.39
"02002005001",0.2
"02002005002",0.23
"02002005003",0.24
"02002005004",0.27
"02002005005",0.29
"02002005013",0.32
"02002005014",0.35
"02002005015",0.39
"02002023501",0.2
"02002023502",0.23
"02002023503",0.24
"02002023504",0.27
"02002023505",0.29
"02002023513",0.32
"02002023514",0.35
"02002023515",0.39
"02002055501",0.2
"02002055502",0.23
"02002055503",0.24
"02002055504",0.27
"02002055505",0.29
"02002055513",0.32
"02002055514",0.35
"02002055515",0.39
"02002060001",0.2
"02002060002",0.23
"02002060003",0.24
"02002060004",0.27
"02002060005",0.29
"02002060013",0.32
"02002060014",0.35
"02002060015",0.39
"02002067001",0.2
"02002067002",0.23
"02002067003",0.24
"02002067004",0.27
"02002067005",0.29
"02002067013",0.32
"02002067014",0.35
"02002067015",0.39
"020020f8701",0.2
"020020f8702",0.23
"020020f8703",0.24
"020020f8704",0.27
